dataset,fold,score_set,method,stage,features,scores,lookahead,psl_calibration_method,psl_optimization_metric,brier_score_loss_train,brier_score_loss_test,roc_auc_score_train,roc_auc_score_test,constrained_precision_train,constrained_precision_test,expected_entropy_train,expected_entropy_test,accuracy_score_y_pred_train,accuracy_score_y_pred_test,accuracy_score_y_bal_train,accuracy_score_y_bal_test,f1_score_y_pred_train,f1_score_y_pred_test,f1_score_y_bal_train,f1_score_y_bal_test,precision_score_y_pred_train,precision_score_y_pred_test,precision_score_y_bal_train,precision_score_y_bal_test,recall_score_y_pred_train,recall_score_y_pred_test,recall_score_y_bal_train,recall_score_y_bal_test,balanced_accuracy_score_y_pred_train,balanced_accuracy_score_y_pred_test,balanced_accuracy_score_y_bal_train,balanced_accuracy_score_y_bal_test
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,12,"[8, 0, 9, 7, 1, 6, 2, 13, 15, 3, 5, 12]","[-3, -2, -2, -2, -1, 3, 3, 1, 1, -1, 1, 1]",2,isotonic,constrained_precision,0.1837881856174539,0.1997054065149652,0.7791670919669287,0.7766949152542373,0.6496350364963503,0.5294117647058824,0.7822739996427106,0.7767717154107019,0.7171717171717171,0.696969696969697,0.7171717171717171,0.6363636363636364,0.7281553398058253,0.6808510638297872,0.7606837606837608,0.6666666666666667,0.6880733944954128,0.5925925925925926,0.6496350364963503,0.5294117647058824,0.7731958762886598,0.8,0.9175257731958762,0.9,0.7182811064611616,0.7135593220338983,0.7211391242217005,0.6788135593220339
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,13,"[8, 0, 9, 7, 1, 6, 2, 13, 15, 3, 5, 12, 11]","[-3, -2, -2, -2, -1, 3, 3, 1, 1, -1, 1, 1, 1]",2,isotonic,constrained_precision,0.1844772270315466,0.1984389030307115,0.7772277227722771,0.7841101694915255,0.6402877697841727,0.5362318840579711,0.7849353037703556,0.7686886110779817,0.7222222222222222,0.6868686868686869,0.7222222222222222,0.6868686868686869,0.7179487179487181,0.6593406593406592,0.7179487179487181,0.6593406593406592,0.7142857142857143,0.5882352941176471,0.7142857142857143,0.5882352941176471,0.7216494845360825,0.75,0.7216494845360825,0.75,0.7222108808819026,0.6970338983050848,0.7222108808819026,0.6970338983050848
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,14,"[8, 0, 9, 7, 1, 6, 2, 13, 15, 3, 5, 12, 11, 10]","[-3, -2, -2, -2, -1, 3, 3, 1, 1, -1, 1, 1, 1, 1]",2,isotonic,constrained_precision,0.184195827812849,0.195328447075587,0.7800857405328162,0.785593220338983,0.6518518518518519,0.5454545454545454,0.7833837865740091,0.7698418290649296,0.7171717171717171,0.6767676767676768,0.7171717171717171,0.6565656565656566,0.72,0.6521739130434783,0.7586206896551725,0.679245283018868,0.6990291262135923,0.5769230769230769,0.6518518518518519,0.5454545454545454,0.7422680412371134,0.75,0.9072164948453608,0.9,0.7176686740839032,0.6885593220338984,0.7209349800959477,0.6957627118644067
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,15,"[8, 0, 9, 7, 1, 6, 2, 13, 15, 3, 5, 12, 11, 10, 14]","[-3, -2, -2, -2, -1, 3, 3, 1, 1, -1, 1, 1, 1, 1, 1]",2,isotonic,constrained_precision,0.1836235694072314,0.1898198518913364,0.785546595896703,0.786864406779661,0.6470588235294118,0.5454545454545454,0.7836975768828128,0.761360698307509,0.7171717171717171,0.7171717171717171,0.7171717171717171,0.6767676767676768,0.7052631578947368,0.6818181818181818,0.7227722772277226,0.6595744680851063,0.7204301075268817,0.625,0.6952380952380952,0.5740740740740741,0.6907216494845361,0.75,0.7525773195876289,0.775,0.7166479534551393,0.722457627118644,0.7178728182096561,0.6925847457627119
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,16,"[8, 0, 9, 7, 1, 6, 2, 13, 15, 3, 5, 12, 11, 10, 14, 4]","[-3, -2, -2, -2, -1, 3, 3, 1, 1, -1, 1, 1, 1, 1, 1, 1]",2,isotonic,constrained_precision,0.1820932599453098,0.1959773786936934,0.7905991630090844,0.7834745762711864,0.6312056737588653,0.5294117647058824,0.7804114175170166,0.7548150477808322,0.7272727272727273,0.6767676767676768,0.7272727272727273,0.6767676767676768,0.7187499999999999,0.6521739130434783,0.7187499999999999,0.6521739130434783,0.7263157894736842,0.5769230769230769,0.7263157894736842,0.5769230769230769,0.711340206185567,0.75,0.711340206185567,0.75,0.7269572318056547,0.6885593220338984,0.7269572318056547,0.6885593220338984
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,0,[],[],2,isotonic,balanced_accuracy,0.2498979695949393,0.2481634527089072,0.5,0.5,0.4898989898989899,0.404040404040404,0.9997055824529296,0.9997055824529296,0.51010101010101,0.5959595959595959,0.51010101010101,0.5959595959595959,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,1,[15],[3],2,isotonic,balanced_accuracy,0.2164124841524349,0.2070625290993709,0.6826069204858631,0.7095338983050847,0.4898989898989899,0.404040404040404,0.9006277095838903,0.9001096784662249,0.6818181818181818,0.696969696969697,0.6818181818181818,0.696969696969697,0.689655172413793,0.6739130434782609,0.689655172413793,0.6739130434782609,0.660377358490566,0.5961538461538461,0.660377358490566,0.5961538461538461,0.7216494845360825,0.775,0.7216494845360825,0.775,0.682606920485863,0.7095338983050847,0.682606920485863,0.7095338983050847
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,2,"[15, 6]","[3, 2]",2,isotonic,balanced_accuracy,0.1903786958948549,0.2071140588003652,0.745789527406349,0.7391949152542373,0.4898989898989899,0.404040404040404,0.8125337236295237,0.8268206217341447,0.7171717171717171,0.696969696969697,0.7171717171717171,0.696969696969697,0.6315789473684211,0.53125,0.6315789473684211,0.53125,0.8727272727272727,0.7083333333333334,0.8727272727272727,0.7083333333333334,0.4948453608247423,0.425,0.4948453608247423,0.425,0.7127692150658365,0.6531779661016949,0.7127692150658365,0.6531779661016949
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,3,"[15, 6, 0]","[3, 2, -1]",2,isotonic,balanced_accuracy,0.1821527494387679,0.2065223347345756,0.7777891191180974,0.751271186440678,0.5421686746987951,0.4875,0.7866027614557093,0.7961513765974743,0.7373737373737373,0.6868686868686869,0.7373737373737373,0.6868686868686869,0.7204301075268817,0.6352941176470589,0.7204301075268817,0.6352941176470589,0.7528089887640449,0.6,0.7528089887640449,0.6,0.6907216494845361,0.675,0.6907216494845361,0.675,0.7364499336531591,0.6849576271186442,0.7364499336531591,0.6849576271186442
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,4,"[15, 6, 0, 3]","[3, 2, -1, -1]",2,isotonic,balanced_accuracy,0.1781122520369832,0.206893064416333,0.7832499744819843,0.7533898305084745,0.4898989898989899,0.4871794871794871,0.7756944075360861,0.7838615376975215,0.7575757575757576,0.7070707070707071,0.7575757575757576,0.7070707070707071,0.7272727272727272,0.6419753086419754,0.7272727272727272,0.6419753086419754,0.810126582278481,0.6341463414634146,0.810126582278481,0.6341463414634146,0.6597938144329897,0.65,0.6597938144329897,0.65,0.7556394814739206,0.6978813559322035,0.7556394814739206,0.6978813559322035
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,5,"[15, 6, 0, 3, 11]","[3, 2, -1, -1, 1]",2,isotonic,balanced_accuracy,0.1761095806550352,0.1944323863056645,0.7819230376645914,0.7582627118644069,0.4898989898989899,0.404040404040404,0.7609159191595536,0.7464463657356946,0.7626262626262627,0.7272727272727273,0.7626262626262627,0.7272727272727273,0.745945945945946,0.6823529411764706,0.745945945945946,0.6823529411764706,0.7840909090909091,0.6444444444444445,0.7840909090909091,0.6444444444444445,0.711340206185567,0.725,0.711340206185567,0.725,0.7616106971521894,0.7269067796610169,0.7616106971521894,0.7269067796610169
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,6,"[15, 6, 0, 3, 11, 12]","[3, 2, -1, -1, 1, 2]",2,isotonic,balanced_accuracy,0.1708008071644434,0.1866327723944717,0.7933040726753088,0.7807203389830508,0.5132275132275133,0.4444444444444444,0.7320654229423412,0.6829782392718465,0.7626262626262627,0.7474747474747475,0.7626262626262627,0.7474747474747475,0.7314285714285713,0.6835443037974683,0.7314285714285713,0.6835443037974683,0.8205128205128205,0.6923076923076923,0.8205128205128205,0.6923076923076923,0.6597938144329897,0.675,0.6597938144329897,0.675,0.7605899765234255,0.7358050847457627,0.7605899765234255,0.7358050847457627
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,7,"[15, 6, 0, 3, 11, 12, 4]","[3, 2, -1, -1, 1, 2, -1]",2,isotonic,balanced_accuracy,0.1708577372853787,0.1836900443379661,0.7871797489027255,0.7830508474576271,0.518918918918919,0.4651162790697674,0.7373793788258243,0.6775609845953553,0.7626262626262627,0.7474747474747475,0.7626262626262627,0.7474747474747475,0.718562874251497,0.6666666666666666,0.718562874251497,0.6666666666666666,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.6185567010309279,0.625,0.6185567010309279,0.625,0.7597734000204144,0.7277542372881356,0.7597734000204144,0.7277542372881356
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,8,"[15, 6, 0, 3, 11, 12, 4, 8]","[3, 2, -1, -1, 1, 2, -1, 1]",2,isotonic,balanced_accuracy,0.1696402430098082,0.1837004430463,0.7919771358579156,0.7779661016949153,0.5052083333333334,0.449438202247191,0.7330752296844043,0.6764894535180872,0.7676767676767676,0.7474747474747475,0.7676767676767676,0.7474747474747475,0.735632183908046,0.6753246753246753,0.735632183908046,0.6753246753246753,0.8311688311688312,0.7027027027027027,0.8311688311688312,0.7027027027027027,0.6597938144329897,0.65,0.6597938144329897,0.65,0.7655404715729305,0.7317796610169491,0.7655404715729305,0.7317796610169491
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,9,"[15, 6, 0, 3, 11, 12, 4, 8, 14]","[3, 2, -1, -1, 1, 2, -1, 1, 1]",2,isotonic,balanced_accuracy,0.1674302549302549,0.1780906141918046,0.7909053791977136,0.8110169491525425,0.5052083333333334,0.449438202247191,0.7125180085952394,0.655802165044838,0.7575757575757576,0.7373737373737373,0.7575757575757576,0.7373737373737373,0.6962025316455697,0.6285714285714286,0.6962025316455697,0.6285714285714286,0.9016393442622952,0.7333333333333333,0.9016393442622952,0.7333333333333333,0.5670103092783505,0.55,0.5670103092783505,0.55,0.7538021843421455,0.7072033898305086,0.7538021843421455,0.7072033898305086
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,10,"[15, 6, 0, 3, 11, 12, 4, 8, 14, 5]","[3, 2, -1, -1, 1, 2, -1, 1, 1, 1]",2,isotonic,balanced_accuracy,0.1675865800865801,0.1749794501133786,0.7895784423803205,0.7953389830508475,0.5052083333333334,0.449438202247191,0.7167382832759169,0.6429371459681712,0.7626262626262627,0.7575757575757576,0.7626262626262627,0.7575757575757576,0.7218934911242603,0.6842105263157895,0.7218934911242603,0.6842105263157895,0.8472222222222222,0.7222222222222222,0.8472222222222222,0.7222222222222222,0.6288659793814433,0.65,0.6288659793814433,0.65,0.7599775441461671,0.7402542372881356,0.7599775441461671,0.7402542372881356
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,11,"[15, 6, 0, 3, 11, 12, 4, 8, 14, 5, 13]","[3, 2, -1, -1, 1, 2, -1, 1, 1, 1, -1]",2,isotonic,balanced_accuracy,0.1716426538907237,0.1872570937467275,0.7869245687455344,0.7790254237288136,0.5081081081081081,0.4431818181818182,0.7400434823234835,0.7413216647932687,0.7626262626262627,0.7474747474747475,0.7626262626262627,0.7474747474747475,0.7314285714285713,0.6835443037974683,0.7314285714285713,0.6835443037974683,0.8205128205128205,0.6923076923076923,0.8205128205128205,0.6923076923076923,0.6597938144329897,0.675,0.6597938144329897,0.675,0.7605899765234255,0.7358050847457627,0.7605899765234255,0.7358050847457627
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,12,"[15, 6, 0, 3, 11, 12, 4, 8, 14, 5, 13, 7]","[3, 2, -1, -1, 1, 2, -1, 1, 1, 1, -1, -1]",2,isotonic,balanced_accuracy,0.174961052465315,0.1884704812553694,0.7766152903950189,0.7908898305084746,0.4898989898989899,0.5294117647058824,0.7515201760845874,0.7677230443988395,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7176470588235294,0.6923076923076923,0.7176470588235294,0.6923076923076923,0.8356164383561644,0.7105263157894737,0.8356164383561644,0.7105263157894737,0.6288659793814433,0.675,0.6288659793814433,0.675,0.7550270490966622,0.7442796610169492,0.7550270490966622,0.7442796610169492
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,13,"[15, 6, 0, 3, 11, 12, 4, 8, 14, 5, 13, 7, 9]","[3, 2, -1, -1, 1, 2, -1, 1, 1, 1, -1, -1, -1]",2,isotonic,balanced_accuracy,0.1772702465884284,0.1808923835695738,0.7791670919669286,0.7872881355932203,0.5108695652173914,0.4382022471910112,0.7610724295767775,0.7657000488658727,0.7525252525252525,0.7676767676767676,0.7525252525252525,0.7676767676767676,0.7231638418079096,0.7160493827160495,0.7231638418079096,0.7160493827160495,0.8,0.7073170731707317,0.8,0.7073170731707317,0.6597938144329897,0.725,0.6597938144329897,0.725,0.7506889864244156,0.7608050847457627,0.7506889864244156,0.7608050847457627
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,14,"[15, 6, 0, 3, 11, 12, 4, 8, 14, 5, 13, 7, 9, 10]","[3, 2, -1, -1, 1, 2, -1, 1, 1, 1, -1, -1, -1, -1]",2,isotonic,balanced_accuracy,0.171916533758639,0.184780545085941,0.7810043890987036,0.7716101694915254,0.4898989898989899,0.404040404040404,0.7434719962711566,0.7409660294806024,0.7676767676767676,0.7676767676767676,0.7676767676767676,0.7676767676767676,0.735632183908046,0.7160493827160495,0.735632183908046,0.7160493827160495,0.8311688311688312,0.7073170731707317,0.8311688311688312,0.7073170731707317,0.6597938144329897,0.725,0.6597938144329897,0.725,0.7655404715729305,0.7608050847457627,0.7655404715729305,0.7608050847457627
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,15,"[15, 6, 0, 3, 11, 12, 4, 8, 14, 5, 13, 7, 9, 10, 2]","[3, 2, -1, -1, 1, 2, -1, 1, 1, 1, -1, -1, -1, -1, 1]",2,isotonic,balanced_accuracy,0.1800228662220289,0.1789697974727212,0.7760028580177605,0.8078389830508473,0.510989010989011,0.4482758620689655,0.767530973371486,0.7619125914800108,0.7424242424242424,0.797979797979798,0.7424242424242424,0.797979797979798,0.7213114754098361,0.761904761904762,0.7213114754098361,0.761904761904762,0.7674418604651163,0.7272727272727273,0.7674418604651163,0.7272727272727273,0.6804123711340206,0.8,0.6804123711340206,0.8,0.7411962845769113,0.7983050847457627,0.7411962845769113,0.7983050847457627
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,16,"[15, 6, 0, 3, 11, 12, 4, 8, 14, 5, 13, 7, 9, 10, 2, 1]","[3, 2, -1, -1, 1, 2, -1, 1, 1, 1, -1, -1, -1, -1, 1, 1]",2,isotonic,balanced_accuracy,0.1808307122772531,0.1946153981409498,0.7648259671327957,0.7773305084745763,0.4898989898989899,0.5142857142857142,0.7714650500965637,0.7694234103195293,0.7474747474747475,0.7474747474747475,0.7474747474747475,0.7474747474747475,0.7023809523809524,0.6835443037974683,0.7023809523809524,0.6835443037974683,0.8309859154929577,0.6923076923076923,0.8309859154929577,0.6923076923076923,0.6082474226804123,0.675,0.6082474226804123,0.675,0.7447177707461468,0.7358050847457627,0.7447177707461468,0.7358050847457627
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,0,[],[],2,isotonic,accuracy,0.2498979695949393,0.2481634527089072,0.5,0.5,0.4898989898989899,0.404040404040404,0.9997055824529296,0.9997055824529296,0.51010101010101,0.5959595959595959,0.51010101010101,0.5959595959595959,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,1,[6],[3],2,isotonic,accuracy,0.2145104895104894,0.2121760504452811,0.67872818209656,0.6777542372881356,0.4898989898989899,0.404040404040404,0.894122296287281,0.89794587344858,0.6818181818181818,0.7070707070707071,0.6818181818181818,0.7070707070707071,0.6181818181818183,0.5915492957746479,0.6181818181818183,0.5915492957746479,0.75,0.6774193548387096,0.75,0.6774193548387096,0.5257731958762887,0.525,0.5257731958762887,0.525,0.6787281820965602,0.6777542372881356,0.6787281820965602,0.6777542372881356
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,2,"[6, 15]","[3, 3]",2,isotonic,accuracy,0.1921834680231544,0.2074622192750855,0.7351740328672043,0.7686440677966102,0.4898989898989899,0.404040404040404,0.8181959763619641,0.8324773770645648,0.7171717171717171,0.696969696969697,0.7171717171717171,0.696969696969697,0.6315789473684211,0.53125,0.6315789473684211,0.53125,0.8727272727272727,0.7083333333333334,0.8727272727272727,0.7083333333333334,0.4948453608247423,0.425,0.4948453608247423,0.425,0.7127692150658365,0.6531779661016949,0.7127692150658365,0.6531779661016949
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,3,"[6, 15, 5]","[3, 3, 2]",2,isotonic,accuracy,0.1869044363712123,0.1973752090546503,0.7498213738899664,0.7661016949152541,0.4898989898989899,0.4931506849315068,0.8019170765009542,0.8233081092331468,0.7323232323232324,0.7474747474747475,0.7323232323232324,0.7474747474747475,0.6936416184971099,0.6987951807228916,0.6936416184971099,0.6987951807228916,0.7894736842105263,0.6744186046511628,0.7894736842105263,0.6744186046511628,0.6185567010309279,0.725,0.6185567010309279,0.725,0.7300704297233847,0.7438559322033897,0.7300704297233847,0.7438559322033897
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,4,"[6, 15, 5, 0]","[3, 3, 2, -2]",2,isotonic,accuracy,0.1835311858603784,0.2029138095541094,0.7752373175461877,0.7360169491525423,0.4898989898989899,0.404040404040404,0.7902482021776321,0.8083942243335381,0.7373737373737373,0.7474747474747475,0.7373737373737373,0.7474747474747475,0.6941176470588235,0.6835443037974683,0.6941176470588235,0.6835443037974683,0.8082191780821918,0.6923076923076923,0.8082191780821918,0.6923076923076923,0.6082474226804123,0.675,0.6082474226804123,0.675,0.7348167806471368,0.7358050847457627,0.7348167806471368,0.7358050847457627
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,5,"[6, 15, 5, 0, 14]","[3, 3, 2, -2, 2]",2,isotonic,accuracy,0.174819366940579,0.1894412258202774,0.7899867306318262,0.776906779661017,0.4898989898989899,0.404040404040404,0.7546098938644912,0.7702129494922296,0.7575757575757576,0.7474747474747475,0.7575757575757576,0.7474747474747475,0.7303370786516855,0.7058823529411765,0.7303370786516855,0.7058823529411765,0.8024691358024691,0.6666666666666666,0.8024691358024691,0.6666666666666666,0.6701030927835051,0.75,0.6701030927835051,0.75,0.7558436255996733,0.7478813559322034,0.7558436255996733,0.7478813559322034
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,6,"[6, 15, 5, 0, 14, 9]","[3, 3, 2, -2, 2, -2]",2,isotonic,accuracy,0.1748763401475176,0.1849102888906052,0.7987138920077574,0.8014830508474576,0.5080213903743316,0.4444444444444444,0.7586513155128698,0.7684796616901945,0.7525252525252525,0.7676767676767676,0.7525252525252525,0.7676767676767676,0.7167630057803468,0.7160493827160495,0.7167630057803468,0.7160493827160495,0.8157894736842105,0.7073170731707317,0.8157894736842105,0.7073170731707317,0.6391752577319587,0.725,0.6391752577319587,0.725,0.75028069817291,0.7608050847457627,0.75028069817291,0.7608050847457627
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,7,"[6, 15, 5, 0, 14, 9, 1]","[3, 3, 2, -2, 2, -2, 2]",2,isotonic,accuracy,0.1667661463116009,0.2228543675712332,0.8015719097682964,0.740677966101695,0.5080213903743316,0.4444444444444444,0.7275859937212131,0.7239266235678739,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7608695652173912,0.6373626373626374,0.7608695652173912,0.6373626373626374,0.8045977011494253,0.5686274509803921,0.8045977011494253,0.5686274509803921,0.7216494845360825,0.725,0.7216494845360825,0.725,0.776666326426457,0.6760593220338983,0.776666326426457,0.6760593220338983
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,8,"[6, 15, 5, 0, 14, 9, 1, 7]","[3, 3, 2, -2, 2, -2, 2, -1]",2,isotonic,accuracy,0.1643806316115482,0.2152401283214798,0.8053485760947228,0.7639830508474577,0.5080213903743316,0.4444444444444444,0.720104443909299,0.717255589980351,0.7828282828282829,0.6868686868686869,0.7828282828282829,0.6868686868686869,0.7650273224043715,0.6516853932584269,0.7650273224043715,0.6516853932584269,0.813953488372093,0.5918367346938775,0.813953488372093,0.5918367346938775,0.7216494845360825,0.725,0.7216494845360825,0.725,0.781616821475962,0.6930084745762712,0.781616821475962,0.6930084745762712
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,9,"[6, 15, 5, 0, 14, 9, 1, 7, 2]","[3, 3, 2, -2, 2, -2, 2, -1, -1]",2,isotonic,accuracy,0.1663040750338515,0.2286082722235605,0.7986628559763193,0.7406779661016949,0.5080213903743316,0.4444444444444444,0.7215065466596244,0.7132558726510628,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.75,0.5925925925925926,0.75,0.5925925925925926,0.8354430379746836,0.5853658536585366,0.8354430379746836,0.5853658536585366,0.6804123711340206,0.6,0.6804123711340206,0.6,0.775849749923446,0.6559322033898305,0.775849749923446,0.6559322033898305
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,10,"[6, 15, 5, 0, 14, 9, 1, 7, 2, 13]","[3, 3, 2, -2, 2, -2, 2, -1, -1, -1]",2,isotonic,accuracy,0.1677479798621349,0.22407428244546,0.7949372256813311,0.7103813559322034,0.4898989898989899,0.404040404040404,0.7305092110244579,0.7341052708319193,0.7777777777777778,0.6767676767676768,0.7777777777777778,0.6767676767676768,0.7582417582417583,0.627906976744186,0.7582417582417583,0.627906976744186,0.8117647058823529,0.5869565217391305,0.8117647058823529,0.5869565217391305,0.711340206185567,0.675,0.711340206185567,0.675,0.7764621823007043,0.6764830508474576,0.7764621823007043,0.6764830508474576
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,11,"[6, 15, 5, 0, 14, 9, 1, 7, 2, 13, 3]","[3, 3, 2, -2, 2, -2, 2, -1, -1, -1, -1]",2,isotonic,accuracy,0.1677748540493638,0.2247947087111511,0.7899356946003879,0.7243644067796611,0.4898989898989899,0.404040404040404,0.7306123654636416,0.7295700097711999,0.7777777777777778,0.6868686868686869,0.7777777777777778,0.6868686868686869,0.75,0.6265060240963854,0.75,0.6265060240963854,0.8354430379746836,0.6046511627906976,0.8354430379746836,0.6046511627906976,0.6804123711340206,0.65,0.6804123711340206,0.65,0.775849749923446,0.6809322033898305,0.775849749923446,0.6809322033898305
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,12,"[6, 15, 5, 0, 14, 9, 1, 7, 2, 13, 3, 8]","[3, 3, 2, -2, 2, -2, 2, -1, -1, -1, -1, -1]",2,isotonic,accuracy,0.1701547178974662,0.2129826089586145,0.7985607839134429,0.7472457627118645,0.5136612021857924,0.4382022471910112,0.7366189707688414,0.7374794853192976,0.7626262626262627,0.6767676767676768,0.7626262626262627,0.6767676767676768,0.7486631016042781,0.6521739130434783,0.7486631016042781,0.6521739130434783,0.7777777777777778,0.5769230769230769,0.7777777777777778,0.5769230769230769,0.7216494845360825,0.75,0.7216494845360825,0.75,0.7618148412779422,0.6885593220338984,0.7618148412779422,0.6885593220338984
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,13,"[6, 15, 5, 0, 14, 9, 1, 7, 2, 13, 3, 8, 10]","[3, 3, 2, -2, 2, -2, 2, -1, -1, -1, -1, -1, -1]",2,isotonic,accuracy,0.1672498213760349,0.2190788616577143,0.7917219557007246,0.7440677966101695,0.5053763440860215,0.4395604395604395,0.7251412712119029,0.7155393105777114,0.7777777777777778,0.696969696969697,0.7777777777777778,0.696969696969697,0.7555555555555555,0.6590909090909091,0.7555555555555555,0.6590909090909091,0.8192771084337349,0.6041666666666666,0.8192771084337349,0.6041666666666666,0.7010309278350515,0.725,0.7010309278350515,0.725,0.7762580381749515,0.7014830508474577,0.7762580381749515,0.7014830508474577
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,14,"[6, 15, 5, 0, 14, 9, 1, 7, 2, 13, 3, 8, 10, 12]","[3, 3, 2, -2, 2, -2, 2, -1, -1, -1, -1, -1, -1, -1]",2,isotonic,accuracy,0.1679332270566456,0.2302834008462422,0.7939675410840054,0.7194915254237289,0.4898989898989899,0.404040404040404,0.7312178620680787,0.7297159138444299,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.7582417582417583,0.6373626373626374,0.7582417582417583,0.6373626373626374,0.8117647058823529,0.5686274509803921,0.8117647058823529,0.5686274509803921,0.711340206185567,0.725,0.711340206185567,0.725,0.7764621823007043,0.6760593220338983,0.7764621823007043,0.6760593220338983
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,15,"[6, 15, 5, 0, 14, 9, 1, 7, 2, 13, 3, 8, 10, 12, 11]","[3, 3, 2, -2, 2, -2, 2, -1, -1, -1, -1, -1, -1, -1, -1]",2,isotonic,accuracy,0.1696427324816479,0.2319045470345765,0.7852403797080739,0.7182203389830508,0.4898989898989899,0.404040404040404,0.7326379299961546,0.7372582028478596,0.7727272727272727,0.6666666666666666,0.7727272727272727,0.6666666666666666,0.7457627118644068,0.6206896551724138,0.7457627118644068,0.6206896551724138,0.825,0.574468085106383,0.825,0.574468085106383,0.6804123711340206,0.675,0.6804123711340206,0.675,0.7708992548739411,0.6680084745762712,0.7708992548739411,0.6680084745762712
heart,6,"[-3, -2, -1, 1, 2, 3]",PSL,16,"[6, 15, 5, 0, 14, 9, 1, 7, 2, 13, 3, 8, 10, 12, 11, 4]","[3, 3, 2, -2, 2, -2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]",2,isotonic,accuracy,0.1722508254061652,0.2268650825765854,0.7835561906706134,0.7250000000000001,0.4898989898989899,0.404040404040404,0.7437195409320912,0.7468795363741525,0.7676767676767676,0.6767676767676768,0.7676767676767676,0.6767676767676768,0.735632183908046,0.6190476190476191,0.735632183908046,0.6190476190476191,0.8311688311688312,0.5909090909090909,0.8311688311688312,0.5909090909090909,0.6597938144329897,0.65,0.6597938144329897,0.65,0.7655404715729305,0.6724576271186441,0.7655404715729305,0.6724576271186441
heart,2,"[-3, -2, -1, 1, 2, 3]",PSL,0,[],[],2,isotonic,expected_entropy,0.2483675135190287,0.2487756351392715,0.5,0.5,0.4595959595959596,0.4646464646464646,0.9952844998624176,0.9952844998624176,0.5404040404040404,0.5353535353535354,0.5404040404040404,0.5353535353535354,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
heart,2,"[-3, -2, -1, 1, 2, 3]",PSL,1,[14],[2],2,isotonic,expected_entropy,0.2085143097643097,0.206855625701459,0.6722296395193591,0.6810910582444627,0.4595959595959596,0.4646464646464646,0.8741240504735455,0.8693797360642547,0.6919191919191919,0.696969696969697,0.6919191919191919,0.696969696969697,0.5611510791366906,0.5833333333333333,0.5611510791366906,0.5833333333333333,0.8125,0.8076923076923077,0.8125,0.8076923076923077,0.4285714285714285,0.4565217391304347,0.4285714285714285,0.4565217391304347,0.6722296395193591,0.6810910582444627,0.6722296395193591,0.6810910582444627
