dataset,fold,score_set,method,c_value,stage,features,scores,slim_threshold,solution_code,accuracy_score_y_pred_train,accuracy_score_y_pred_test,balanced_accuracy_score_y_pred_train,balanced_accuracy_score_y_pred_test,precision_score_y_pred_train,precision_score_y_pred_test,recall_score_y_pred_train,recall_score_y_pred_test,f1_score_y_pred_train,f1_score_y_pred_test,lookahead,psl_calibration_method,psl_optimization_metric,brier_score_loss_train,brier_score_loss_test,roc_auc_score_train,roc_auc_score_test,constrained_precision_train,constrained_precision_test,expected_entropy_train,expected_entropy_test,accuracy_score_y_bal_train,accuracy_score_y_bal_test,accuracy_score_cp_train,accuracy_score_cp_test,balanced_accuracy_score_y_bal_train,balanced_accuracy_score_y_bal_test,balanced_accuracy_score_cp_train,balanced_accuracy_score_cp_test,precision_score_y_bal_train,precision_score_y_bal_test,precision_score_cp_train,precision_score_cp_test,recall_score_y_bal_train,recall_score_y_bal_test,recall_score_cp_train,recall_score_cp_test,f1_score_y_bal_train,f1_score_y_bal_test,f1_score_cp_train,f1_score_cp_test
covid,5,"[-3, -2, -1, 1, 2, 3]",SLIM,1e-09,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[2.0, 2.0, 2.0, -2.0, 2.0, 2.0, -2.0, 2.0, 2.0, -2.0]",3.0,101.0,0.721030042918455,0.7043478260869566,0.7761414621272104,0.7887840670859538,0.2360248447204969,0.1951219512195122,0.8444444444444444,0.8888888888888888,0.3689320388349514,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,0,[],[],,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,expected_entropy,0.0872414301239661,0.0724712028299431,0.5,0.5,0.0965665236051502,0.0782608695652174,0.4580162660152498,0.4580162660152498,0.9034334763948498,0.9217391304347826,0.0965665236051502,0.0782608695652174,0.5,0.5,0.5,0.5,0.0,0.0,0.0965665236051502,0.0782608695652174,0.0,0.0,1.0,1.0,0.0,0.0,0.1761252446183953,0.1451612903225806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,1,[4],[3],,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,expected_entropy,0.0780325222385308,0.0732643512660295,0.7152546846133544,0.6462264150943396,0.0965665236051502,0.0782608695652174,0.3985854506053419,0.4230484534139168,0.8261802575107297,0.7695652173913043,0.0965665236051502,0.0782608695652174,0.7152546846133544,0.6462264150943396,0.5,0.5,0.2954545454545454,0.1698113207547169,0.0965665236051502,0.0782608695652174,0.5777777777777777,0.5,1.0,1.0,0.3909774436090226,0.2535211267605634,0.1761252446183953,0.1451612903225806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,2,"[4, 1]","[3, 2]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,expected_entropy,0.0744016307682298,0.0672805205870254,0.7860913169701769,0.7154088050314465,0.0965665236051502,0.0782608695652174,0.376495312522264,0.3887197857928763,0.6158798283261803,0.5608695652173913,0.0965665236051502,0.0782608695652174,0.717946687780417,0.6601153039832286,0.5,0.5,0.1809523809523809,0.1261261261261261,0.0965665236051502,0.0782608695652174,0.8444444444444444,0.7777777777777778,1.0,1.0,0.2980392156862745,0.2170542635658914,0.1761252446183953,0.1451612903225806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[4, 1, 0]","[3, 2, 1]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,expected_entropy,0.0729205066336708,0.06372979077904,0.8195038268672473,0.790880503144654,0.1452702702702702,0.1161290322580645,0.3617232423504544,0.3780935851380615,0.759656652360515,0.691304347826087,0.4527896995708154,0.4043478260869565,0.75782528371602,0.6800314465408805,0.677302718395355,0.6768867924528301,0.2518518518518518,0.1558441558441558,0.1452702702702702,0.1161290322580645,0.7555555555555555,0.6666666666666666,0.9555555555555556,1.0,0.3777777777777777,0.2526315789473684,0.252199413489736,0.2080924855491329
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[4, 1, 0, 7]","[3, 2, 1, 1]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,expected_entropy,0.0725506678756796,0.066790273758027,0.8321720770651887,0.7755503144654088,0.1442307692307692,0.1118012422360248,0.3479630930727267,0.36957445107834,0.7553648068669528,0.6826086956521739,0.4270386266094421,0.3782608695652174,0.755449986803906,0.675314465408805,0.682897862232779,0.6627358490566038,0.2481751824817518,0.1518987341772152,0.1442307692307692,0.1118012422360248,0.7555555555555555,0.6666666666666666,1.0,1.0,0.3736263736263736,0.2474226804123711,0.2521008403361344,0.2011173184357542
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[4, 1, 0, 7, 9]","[3, 2, 1, 1, -3]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,expected_entropy,0.0703181191181287,0.0663381589364526,0.8419371865927685,0.7809224318658281,0.1510067114093959,0.1180555555555555,0.3376684249273739,0.3363016089982632,0.7618025751072961,0.717391304347826,0.4570815450643777,0.4434782608695652,0.7590129321720771,0.6941823899371069,0.6995249406175772,0.6726939203354297,0.2537313432835821,0.1690140845070422,0.1510067114093959,0.1180555555555555,0.7555555555555555,0.6666666666666666,1.0,0.9444444444444444,0.3798882681564245,0.2696629213483146,0.2623906705539358,0.2098765432098765
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[4, 1, 0, 7, 9, 3]","[3, 2, 1, 1, -3, 2]",,,0.907725321888412,0.9260869565217392,0.5222222222222223,0.5277777777777778,1.0,1.0,0.0444444444444444,0.0555555555555555,0.0851063829787234,0.1052631578947368,2.0,isotonic,expected_entropy,0.0682145616640233,0.0652143539087663,0.8415940881499075,0.7924528301886792,0.1490066225165563,0.1172413793103448,0.3305617772589211,0.3255550018010097,0.7467811158798283,0.717391304347826,0.4484978540772532,0.4391304347826087,0.750699392979678,0.7196016771488469,0.6947743467933492,0.670335429769392,0.2411347517730496,0.1780821917808219,0.1490066225165563,0.1172413793103448,0.7555555555555555,0.7222222222222222,1.0,0.9444444444444444,0.3655913978494623,0.2857142857142857,0.2593659942363112,0.2085889570552147
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[4, 1, 0, 7, 9, 3, 10]","[3, 2, 1, 1, -3, 2, 1]",,,0.907725321888412,0.9260869565217392,0.5222222222222223,0.5277777777777778,1.0,1.0,0.0444444444444444,0.0555555555555555,0.0851063829787234,0.1052631578947368,2.0,isotonic,expected_entropy,0.0666759455097861,0.0642988192872916,0.839799419371866,0.800314465408805,0.1646586345381526,0.1428571428571428,0.3303925348943716,0.328194632800685,0.8884120171673819,0.8695652173913043,0.5450643776824035,0.5521739130434783,0.7596199524940617,0.7004716981132075,0.7085246766956981,0.7316561844863732,0.4426229508196721,0.3,0.1646586345381526,0.1428571428571428,0.6,0.5,0.9111111111111112,0.9444444444444444,0.5094339622641509,0.3749999999999999,0.2789115646258503,0.2481751824817518
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[4, 1, 0, 7, 9, 3, 10, 5]","[3, 2, 1, 1, -3, 2, 1, -1]",,,0.907725321888412,0.9217391304347826,0.5222222222222223,0.5,1.0,0.0,0.0444444444444444,0.0,0.0851063829787234,0.0,2.0,isotonic,expected_entropy,0.0653120089177023,0.0679260383239059,0.8433623647400369,0.7718815513626833,0.1666666666666666,0.0988372093023255,0.324429516030099,0.3214273082280848,0.8969957081545065,0.8739130434782608,0.5515021459227468,0.5521739130434783,0.7643705463182897,0.6774109014675052,0.7120876220638691,0.7062368972746331,0.4736842105263157,0.2962962962962963,0.1666666666666666,0.1367521367521367,0.6,0.4444444444444444,0.9111111111111112,0.8888888888888888,0.5294117647058824,0.3555555555555555,0.281786941580756,0.237037037037037
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[4, 1, 0, 7, 9, 3, 10, 5, 6]","[3, 2, 1, 1, -3, 2, 1, -1, 1]",,,0.907725321888412,0.9217391304347826,0.5420691475323304,0.5,0.6666666666666666,0.0,0.0888888888888888,0.0,0.1568627450980392,0.0,2.0,isotonic,expected_entropy,0.0666041480003169,0.066094332599827,0.8501979414093429,0.7792190775681341,0.1699604743083003,0.0949720670391061,0.326807455933097,0.3208398408496459,0.8884120171673819,0.8739130434782608,0.5450643776824035,0.5391304347826087,0.7596199524940617,0.7028301886792453,0.7283716020058063,0.69916142557652,0.4426229508196721,0.3103448275862069,0.1699604743083003,0.1333333333333333,0.6,0.5,0.9555555555555556,0.8888888888888888,0.5094339622641509,0.3829787234042554,0.2885906040268456,0.2318840579710145
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[4, 1, 0, 7, 9, 3, 10, 5, 6, 8]","[3, 2, 1, 1, -3, 2, 1, -1, 1, -1]",,,0.907725321888412,0.9217391304347826,0.5420691475323304,0.5,0.6666666666666666,0.0,0.0888888888888888,0.0,0.1568627450980392,0.0,2.0,isotonic,expected_entropy,0.0675081644795791,0.0640013928605138,0.8471364476115071,0.772143605870021,0.1740890688259109,0.0782608695652174,0.3291666876269941,0.3192520340537963,0.8905579399141631,0.8826086956521739,0.5579399141630901,0.5434782608695652,0.7508841382950646,0.7075471698113207,0.7354974927421484,0.7015199161425576,0.4482758620689655,0.3333333333333333,0.1740890688259109,0.134453781512605,0.5777777777777777,0.5,0.9555555555555556,0.8888888888888888,0.5048543689320388,0.4,0.2945205479452055,0.2335766423357664
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,11,"[4, 1, 0, 7, 9, 3, 10, 5, 6, 8, 2]","[3, 2, 1, 1, -3, 2, 1, -1, 1, -1, -1]",,,0.9098712446351932,0.9217391304347826,0.5432567959883874,0.5,0.8,0.0,0.0888888888888888,0.0,0.1599999999999999,0.0,2.0,isotonic,expected_entropy,0.0674393894402526,0.0659961205079673,0.834494589601478,0.7418763102725368,0.1752136752136752,0.0939226519337016,0.3352214925954193,0.328418819849361,0.8927038626609443,0.8826086956521739,0.5772532188841202,0.5652173913043478,0.7421483240960676,0.6821278825995807,0.7263394035365531,0.6624737945492662,0.4545454545454545,0.32,0.1752136752136752,0.1272727272727272,0.5555555555555556,0.4444444444444444,0.9111111111111112,0.7777777777777778,0.5,0.3720930232558139,0.2939068100358423,0.2187499999999999
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,0,[],[],,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0872414301239661,0.0724712028299431,0.5,0.5,0.0965665236051502,0.0782608695652174,0.4580162660152498,0.4580162660152498,0.9034334763948498,0.9217391304347826,0.0965665236051502,0.0782608695652174,0.5,0.5,0.5,0.5,0.0,0.0,0.0965665236051502,0.0782608695652174,0.0,0.0,1.0,1.0,0.0,0.0,0.1761252446183953,0.1451612903225806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,1,[0],[3],,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0843579899393742,0.0669823612117809,0.6504354711005542,0.7651991614255765,0.0965665236051502,0.0782608695652174,0.4347379044226934,0.4364979312666085,0.6373390557939914,0.6608695652173913,0.0965665236051502,0.0782608695652174,0.6504354711005542,0.7651991614255764,0.5,0.5,0.1630434782608695,0.1739130434782608,0.0965665236051502,0.0782608695652174,0.6666666666666666,0.8888888888888888,1.0,1.0,0.2620087336244541,0.2909090909090909,0.1761252446183953,0.1451612903225806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,2,"[0, 1]","[3, 3]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0804554127115022,0.0646393617895147,0.7366587490102929,0.8054245283018868,0.1474820143884892,0.1353383458646616,0.4046450557592168,0.3968359415146313,0.482832618025751,0.5,0.482832618025751,0.5,0.6740828714700449,0.7287735849056604,0.6740828714700449,0.7287735849056604,0.1474820143884892,0.1353383458646616,0.1474820143884892,0.1353383458646616,0.9111111111111112,1.0,0.9111111111111112,1.0,0.2538699690402476,0.23841059602649,0.2538699690402476,0.23841059602649
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[0, 1, 5]","[3, 3, 3]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0797979475712371,0.0609435539375634,0.7447083663235682,0.8409329140461216,0.1478873239436619,0.1333333333333333,0.3996397377222292,0.3998830203972651,0.4742489270386266,0.4913043478260869,0.4742489270386266,0.4913043478260869,0.679255740300871,0.7240566037735849,0.679255740300871,0.7240566037735849,0.1478873239436619,0.1333333333333333,0.1478873239436619,0.1333333333333333,0.9333333333333332,1.0,0.9333333333333332,1.0,0.2553191489361702,0.2352941176470588,0.2553191489361702,0.2352941176470588
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[0, 1, 5, 9]","[3, 3, 3, -2]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0791914614103897,0.0615032854655812,0.7537344945896015,0.8469601677148846,0.1532846715328467,0.1487603305785124,0.3944783862477131,0.3781130176045615,0.4957081545064378,0.5521739130434783,0.4957081545064378,0.5521739130434783,0.691132224861441,0.7570754716981132,0.691132224861441,0.7570754716981132,0.1532846715328467,0.1487603305785124,0.1532846715328467,0.1487603305785124,0.9333333333333332,1.0,0.9333333333333332,1.0,0.2633228840125392,0.2589928057553957,0.2633228840125392,0.2589928057553957
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[0, 1, 5, 9, 6]","[3, 3, 3, -2, 3]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0781325886544588,0.0609444356527578,0.7648192135128002,0.8195754716981132,0.1514084507042253,0.1313868613138686,0.3874326546073252,0.3858724329556937,0.4785407725321888,0.4826086956521739,0.4785407725321888,0.4826086956521739,0.6915544998680391,0.7193396226415094,0.6915544998680391,0.7193396226415094,0.1514084507042253,0.1313868613138686,0.1514084507042253,0.1313868613138686,0.9555555555555556,1.0,0.9555555555555556,1.0,0.2613981762917933,0.232258064516129,0.2613981762917933,0.232258064516129
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[0, 1, 5, 9, 6, 2]","[3, 3, 3, -2, 3, -3]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0786113902441207,0.0641247738088373,0.7640538400633412,0.8021488469601676,0.1620553359683794,0.1452991452991453,0.3918204853111467,0.3800543027356997,0.5364806866952789,0.5608695652173913,0.5364806866952789,0.5608695652173913,0.70377408287147,0.7363731656184487,0.70377408287147,0.7363731656184487,0.1620553359683794,0.1452991452991453,0.1620553359683794,0.1452991452991453,0.9111111111111112,0.9444444444444444,0.9111111111111112,0.9444444444444444,0.2751677852348993,0.2518518518518519,0.2751677852348993,0.2518518518518519
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[0, 1, 5, 9, 6, 2, 3]","[3, 3, 3, -2, 3, -3, -1]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0789023824985717,0.0642669782957279,0.7600686196885722,0.8028039832285115,0.1620553359683794,0.1452991452991453,0.3933266199717892,0.3778129630342804,0.5364806866952789,0.5608695652173913,0.5364806866952789,0.5608695652173913,0.70377408287147,0.7363731656184487,0.70377408287147,0.7363731656184487,0.1620553359683794,0.1452991452991453,0.1620553359683794,0.1452991452991453,0.9111111111111112,0.9444444444444444,0.9111111111111112,0.9444444444444444,0.2751677852348993,0.2518518518518519,0.2751677852348993,0.2518518518518519
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[0, 1, 5, 9, 6, 2, 3, 4]","[3, 3, 3, -2, 3, -3, -1, 1]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0746665866747957,0.0606734912677149,0.8086302454473476,0.8301886792452831,0.1646586345381526,0.0947368421052631,0.3699596254205899,0.3589227612711504,0.778969957081545,0.7913043478260869,0.5450643776824035,0.5565217391304348,0.7486671945104248,0.7851153039832286,0.7085246766956981,0.7085953878406708,0.2622950819672131,0.2413793103448276,0.1646586345381526,0.1379310344827586,0.7111111111111111,0.7777777777777778,0.9111111111111112,0.8888888888888888,0.3832335329341318,0.368421052631579,0.2789115646258503,0.2388059701492537
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[0, 1, 5, 9, 6, 2, 3, 4, 7]","[3, 3, 3, -2, 3, -3, -1, 1, -1]",,,0.9055793991416308,0.917391304347826,0.5210345737661652,0.4976415094339622,0.6666666666666666,0.0,0.0444444444444444,0.0,0.0833333333333333,0.0,2.0,isotonic,constrained_precision,0.0754529642588586,0.0622920390051766,0.7939034045922407,0.8476153039832285,0.1620553359683794,0.1452991452991453,0.3769089377957935,0.3626619448863472,0.776824034334764,0.8043478260869565,0.5364806866952789,0.5608695652173913,0.7177091580892057,0.7921907756813418,0.70377408287147,0.7363731656184487,0.2478632478632478,0.2545454545454545,0.1620553359683794,0.1452991452991453,0.6444444444444445,0.7777777777777778,0.9111111111111112,0.9444444444444444,0.3580246913580247,0.3835616438356163,0.2751677852348993,0.2518518518518519
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[0, 1, 5, 9, 6, 2, 3, 4, 7, 10]","[3, 3, 3, -2, 3, -3, -1, 1, -1, -1]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,constrained_precision,0.0780932487322589,0.0670890326014623,0.7729480073898126,0.7870807127882599,0.1646586345381526,0.1224489795918367,0.3869227909309407,0.3777169249336843,0.5450643776824035,0.5608695652173913,0.5450643776824035,0.5608695652173913,0.7085246766956981,0.7109538784067087,0.7085246766956981,0.7109538784067087,0.1646586345381526,0.1391304347826087,0.1646586345381526,0.1391304347826087,0.9111111111111112,0.8888888888888888,0.9111111111111112,0.8888888888888888,0.2789115646258503,0.2406015037593984,0.2789115646258503,0.2406015037593984
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,11,"[0, 1, 5, 9, 6, 2, 3, 4, 7, 10, 8]","[3, 3, 3, -2, 3, -3, -1, 1, -1, -1, 1]",,,0.9055793991416308,0.9217391304347826,0.5111111111111111,0.5,1.0,0.0,0.0222222222222222,0.0,0.0434782608695652,0.0,2.0,isotonic,constrained_precision,0.0774482569716791,0.0660793584992535,0.777936130905252,0.7911425576519917,0.1614173228346456,0.1184210526315789,0.3843050448270875,0.382786331503229,0.6502145922746781,0.6565217391304348,0.5343347639484979,0.5521739130434783,0.7171021377672209,0.7120020964360587,0.702586434415413,0.7062368972746331,0.1894736842105263,0.1573033707865168,0.1614173228346456,0.1367521367521367,0.8,0.7777777777777778,0.9111111111111112,0.8888888888888888,0.3063829787234042,0.2616822429906542,0.2742474916387959,0.237037037037037
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,0,[],[],,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0872414301239661,0.0724712028299431,0.5,0.5,0.0965665236051502,0.0782608695652174,0.4580162660152498,0.4580162660152498,0.9034334763948498,0.9217391304347826,0.0965665236051502,0.0782608695652174,0.5,0.5,0.5,0.5,0.0,0.0,0.0965665236051502,0.0782608695652174,0.0,0.0,1.0,1.0,0.0,0.0,0.1761252446183953,0.1451612903225806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,1,[4],[3],,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0780325222385308,0.0732643512660295,0.7152546846133544,0.6462264150943396,0.0965665236051502,0.0782608695652174,0.3985854506053419,0.4230484534139168,0.8261802575107297,0.7695652173913043,0.0965665236051502,0.0782608695652174,0.7152546846133544,0.6462264150943396,0.5,0.5,0.2954545454545454,0.1698113207547169,0.0965665236051502,0.0782608695652174,0.5777777777777777,0.5,1.0,1.0,0.3909774436090226,0.2535211267605634,0.1761252446183953,0.1451612903225806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,2,"[4, 7]","[3, 3]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0785376012177847,0.0732934088902065,0.7311955661124306,0.6457023060796647,0.0965665236051502,0.0782608695652174,0.3969850821431963,0.4186396676549072,0.7832618025751072,0.7217391304347827,0.0965665236051502,0.0782608695652174,0.7311955661124308,0.6457023060796645,0.5,0.5,0.2586206896551724,0.1515151515151515,0.0965665236051502,0.0782608695652174,0.6666666666666666,0.5555555555555556,1.0,1.0,0.3726708074534162,0.2380952380952381,0.1761252446183953,0.1451612903225806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,3,"[4, 7, 5]","[3, 3, 3]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0777849429980414,0.0679291411348941,0.7462918975983108,0.7473794549266247,0.0965665236051502,0.0782608695652174,0.3902853749505917,0.4231553292459049,0.7746781115879828,0.7217391304347827,0.0965665236051502,0.0782608695652174,0.7462918975983109,0.7473794549266247,0.5,0.5,0.2580645161290322,0.1891891891891892,0.0965665236051502,0.0782608695652174,0.7111111111111111,0.7777777777777778,1.0,1.0,0.378698224852071,0.3043478260869565,0.1761252446183953,0.1451612903225806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,4,"[4, 7, 5, 9]","[3, 3, 3, -3]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0767465969135064,0.0681998002594903,0.7628925837951966,0.7399109014675053,0.1006711409395973,0.0818181818181818,0.3826458759221391,0.4006802278152892,0.7875536480686696,0.7521739130434782,0.1373390557939914,0.1217391304347826,0.7534177883346529,0.7384696016771488,0.5225653206650831,0.5235849056603774,0.2711864406779661,0.2,0.1006711409395973,0.0818181818181818,0.7111111111111111,0.7222222222222222,1.0,1.0,0.3926380368098159,0.3132530120481928,0.1829268292682926,0.1512605042016806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,5,"[4, 7, 5, 9, 1]","[3, 3, 3, -3, 2]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0728448466360698,0.0668695444334932,0.815782528371602,0.7915356394129979,0.1006711409395973,0.0818181818181818,0.3613304792288048,0.3733208095623092,0.7875536480686696,0.7521739130434782,0.1373390557939914,0.1217391304347826,0.7534177883346529,0.7384696016771488,0.5225653206650831,0.5235849056603774,0.2711864406779661,0.2,0.1006711409395973,0.0818181818181818,0.7111111111111111,0.7222222222222222,1.0,1.0,0.3926380368098159,0.3132530120481928,0.1829268292682926,0.1512605042016806
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,6,"[4, 7, 5, 9, 1, 2]","[3, 3, 3, -3, 2, 2]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0734094988024016,0.0687904308121142,0.7965162311955659,0.7611373165618448,0.0997782705099778,0.0814479638009049,0.3658425673307194,0.3770230218755898,0.7510729613733905,0.7130434782608696,0.1287553648068669,0.117391304347826,0.7629981525468461,0.7426624737945493,0.517814726840855,0.5212264150943396,0.2482269503546099,0.1842105263157894,0.0997782705099778,0.0814479638009049,0.7777777777777778,0.7777777777777778,1.0,1.0,0.3763440860215054,0.2978723404255319,0.1814516129032257,0.1506276150627615
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,7,"[4, 7, 5, 9, 1, 2, 6]","[3, 3, 3, -3, 2, 2, 1]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0736205544072116,0.0714636386901861,0.7956188968065453,0.7416142557651991,0.1265432098765432,0.0807174887892376,0.3669203348373597,0.3806623559003544,0.8133047210300429,0.7739130434782608,0.3841201716738197,0.3695652173913043,0.767669569807337,0.6740041928721174,0.6194510424914226,0.6071802935010482,0.3018867924528302,0.1851851851851851,0.1265432098765432,0.10062893081761,0.7111111111111111,0.5555555555555556,0.9111111111111112,0.8888888888888888,0.4238410596026489,0.2777777777777778,0.2222222222222222,0.1807909604519774
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,8,"[4, 7, 5, 9, 1, 2, 6, 0]","[3, 3, 3, -3, 2, 2, 1, 3]",,,0.9055793991416308,0.9260869565217392,0.5210345737661652,0.5531970649895178,0.6666666666666666,0.6666666666666666,0.0444444444444444,0.1111111111111111,0.0833333333333333,0.1904761904761905,2.0,isotonic,balanced_accuracy,0.072791844589684,0.0632888791970881,0.8358933755608341,0.8180031446540881,0.1653846153846153,0.125,0.35040048341923,0.3630224674315545,0.7081545064377682,0.6869565217391305,0.5300429184549357,0.4782608695652174,0.7789390340459224,0.753930817610063,0.7200580628134072,0.6915618448637316,0.2307692307692307,0.1785714285714285,0.1653846153846153,0.125,0.8666666666666667,0.8333333333333334,0.9555555555555556,0.9444444444444444,0.3644859813084112,0.2941176470588235,0.2819672131147541,0.2207792207792207
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,9,"[4, 7, 5, 9, 1, 2, 6, 0, 10]","[3, 3, 3, -3, 2, 2, 1, 3, -1]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0737031823372007,0.0653383815233195,0.8249670097651095,0.8079140461215933,0.1142131979695431,0.0927835051546391,0.354828973243684,0.3635917698277567,0.7167381974248928,0.6956521739130435,0.2510729613733906,0.2347826086956521,0.7836896278701504,0.7586477987421384,0.5855106888361045,0.5849056603773585,0.2363636363636363,0.1829268292682926,0.1142131979695431,0.0927835051546391,0.8666666666666667,0.8333333333333334,1.0,1.0,0.3714285714285714,0.3,0.20501138952164,0.1698113207547169
covid,5,"[-3, -2, -1, 1, 2, 3]",PSL,,10,"[4, 7, 5, 9, 1, 2, 6, 0, 10, 3]","[3, 3, 3, -3, 2, 2, 1, 3, -1, -2]",,,0.9034334763948498,0.9217391304347826,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,isotonic,balanced_accuracy,0.0743615530118559,0.0652934338158459,0.8225389284771708,0.7899633123689727,0.1153846153846153,0.0885416666666666,0.3562043347365268,0.3639910560872967,0.723175965665236,0.7,0.259656652360515,0.2347826086956521,0.7872525732383215,0.7610062893081762,0.5902612826603325,0.5594863731656184,0.2407407407407407,0.1851851851851851,0.1153846153846153,0.0885416666666666,0.8666666666666667,0.8333333333333334,1.0,0.9444444444444444,0.3768115942028985,0.303030303030303,0.2068965517241379,0.1619047619047619
