dataset,fold,score_set,method,stage,features,scores,lookahead,psl_calibration_method,psl_optimization_metric,brier_score_loss_train,brier_score_loss_test,roc_auc_score_train,roc_auc_score_test,constrained_precision_train,constrained_precision_test,expected_entropy_train,expected_entropy_test,accuracy_score_y_pred_train,accuracy_score_y_pred_test,accuracy_score_y_bal_train,accuracy_score_y_bal_test,f1_score_y_pred_train,f1_score_y_pred_test,f1_score_y_bal_train,f1_score_y_bal_test,precision_score_y_pred_train,precision_score_y_pred_test,precision_score_y_bal_train,precision_score_y_bal_test,recall_score_y_pred_train,recall_score_y_pred_test,recall_score_y_bal_train,recall_score_y_bal_test,balanced_accuracy_score_y_pred_train,balanced_accuracy_score_y_pred_test,balanced_accuracy_score_y_bal_train,balanced_accuracy_score_y_bal_test
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,0,[],[],2,isotonic,constrained_precision,0.22413322544039,0.2345914313245836,0.5,0.5,0.3391684901531728,0.3716814159292035,0.924020783737106,0.9240207837371058,0.6608315098468271,0.6283185840707964,0.6608315098468271,0.6283185840707964,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,1,[1],[3],2,isotonic,constrained_precision,0.1211841997229256,0.1197818757532471,0.7870113223670154,0.8060026827632462,0.3391684901531728,0.3716814159292035,0.5702212799060269,0.5527988377082503,0.8533916849015317,0.8539823008849557,0.8533916849015317,0.8539823008849557,0.728744939271255,0.759124087591241,0.728744939271255,0.759124087591241,0.9782608695652174,0.981132075471698,0.9782608695652174,0.981132075471698,0.5806451612903226,0.6190476190476191,0.5806451612903226,0.6190476190476191,0.7870113223670157,0.8060026827632462,0.7870113223670157,0.8060026827632462
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,2,"[1, 5]","[3, 3]",2,isotonic,constrained_precision,0.0356898928791893,0.0627110363716289,0.9501602221747488,0.9240861837692824,0.9791666666666666,0.3716814159292035,0.2264707644095598,0.2220365121663232,0.962800875273523,0.9336283185840708,0.962800875273523,0.9336283185840708,0.94314381270903,0.906832298136646,0.94314381270903,0.906832298136646,0.9791666666666666,0.948051948051948,0.9791666666666666,0.948051948051948,0.9096774193548388,0.8690476190476191,0.9096774193548388,0.8690476190476191,0.9498718222602008,0.920439302481556,0.9498718222602008,0.920439302481556
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,3,"[1, 5, 0]","[3, 3, 2]",2,isotonic,constrained_precision,0.0274255593612844,0.0468058761573281,0.9801538132877587,0.9631958417169684,0.9791666666666666,0.9195402298850576,0.1622933724936855,0.1565527498516792,0.962800875273523,0.9336283185840708,0.9562363238512036,0.9513274336283186,0.94314381270903,0.906832298136646,0.937888198757764,0.935672514619883,0.9791666666666666,0.948051948051948,0.9041916167664672,0.9195402298850576,0.9096774193548388,0.8690476190476191,0.9741935483870968,0.9523809523809524,0.9498718222602008,0.920439302481556,0.9606067079683828,0.9515425888665324
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,4,"[1, 5, 0, 7]","[3, 3, 2, 2]",2,isotonic,constrained_precision,0.0233540354060686,0.0475525390318766,0.9871822260200812,0.9616448692152916,0.979591836734694,0.8791208791208791,0.1336968999373197,0.1307232428453116,0.9693654266958424,0.9424778761061948,0.9540481400437636,0.9336283185840708,0.9536423841059604,0.920245398773006,0.9357798165137616,0.9142857142857144,0.979591836734694,0.9493670886075948,0.8895348837209303,0.8791208791208791,0.9290322580645162,0.8928571428571429,0.9870967741935484,0.9523809523809524,0.9595492416150396,0.932344064386318,0.96209143345439,0.937458081824279
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,5,"[1, 5, 0, 7, 3]","[3, 3, 2, 2, 2]",2,isotonic,constrained_precision,0.0230167856431468,0.0461484311717264,0.9880581072420422,0.9692320590207916,0.9797297297297296,0.8709677419354839,0.131172165636909,0.1337740785131765,0.9715536105032824,0.9424778761061948,0.9715536105032824,0.9424778761061948,0.957095709570957,0.920245398773006,0.957095709570957,0.920245398773006,0.9797297297297296,0.9493670886075948,0.9797297297297296,0.9493670886075948,0.935483870967742,0.8928571428571429,0.935483870967742,0.8928571428571429,0.9627750480666524,0.932344064386318,0.9627750480666524,0.932344064386318
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,6,"[1, 5, 0, 7, 3, 8]","[3, 3, 2, 2, 2, 2]",2,isotonic,constrained_precision,0.022176347243345,0.0423014025569046,0.9882610553300576,0.9704476861167004,0.9798657718120806,0.9506172839506172,0.1286127635925093,0.126632091901038,0.973741794310722,0.9513274336283186,0.973741794310722,0.9513274336283186,0.9605263157894736,0.9333333333333332,0.9605263157894736,0.9333333333333332,0.9798657718120806,0.9506172839506172,0.9798657718120806,0.9506172839506172,0.9419354838709676,0.9166666666666666,0.9419354838709676,0.9166666666666666,0.9660008545182652,0.9442488262910798,0.9660008545182652,0.9442488262910798
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,7,"[1, 5, 0, 7, 3, 8, 6]","[3, 3, 2, 2, 2, 2, 1]",2,isotonic,constrained_precision,0.022444523740713,0.0378943131858199,0.9886883144627218,0.9734238765928908,0.9794520547945206,0.951219512195122,0.129622983967677,0.1380852687230689,0.973741794310722,0.9557522123893806,0.973741794310722,0.9557522123893806,0.9610389610389612,0.9397590361445782,0.9610389610389612,0.9397590361445782,0.9673202614379084,0.951219512195122,0.9673202614379084,0.951219512195122,0.9548387096774194,0.9285714285714286,0.9548387096774194,0.9285714285714286,0.9691412091433456,0.9502012072434608,0.9691412091433456,0.9502012072434608
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,8,"[1, 5, 0, 7, 3, 8, 6, 4]","[3, 3, 2, 2, 2, 2, 1, 1]",2,isotonic,constrained_precision,0.0224798757516862,0.0392852550186152,0.9889980773339032,0.9732562038900068,0.9797297297297296,0.9620253164556962,0.1279884030681744,0.1344809269004604,0.9715536105032824,0.9513274336283186,0.9715536105032824,0.9513274336283186,0.957095709570957,0.9325153374233128,0.9579288025889968,0.9349112426035504,0.9797297297297296,0.9620253164556962,0.961038961038961,0.9294117647058824,0.935483870967742,0.9047619047619048,0.9548387096774194,0.9404761904761904,0.9627750480666524,0.9418175720992624,0.9674855800042724,0.9491113346747148
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,9,"[1, 5, 0, 7, 3, 8, 6, 4, 2]","[3, 3, 2, 2, 2, 2, 1, 1, 1]",2,isotonic,constrained_precision,0.0220180651938011,0.0361828118377233,0.9889873958555864,0.9735496311200535,0.9798657718120806,0.9629629629629628,0.1267124074409962,0.1283607917474292,0.973741794310722,0.9601769911504424,0.973741794310722,0.9601769911504424,0.9605263157894736,0.9454545454545454,0.9605263157894736,0.9454545454545454,0.9798657718120806,0.9629629629629628,0.9798657718120806,0.9629629629629628,0.9419354838709676,0.9285714285714286,0.9419354838709676,0.9285714285714286,0.9660008545182652,0.9537223340040242,0.9660008545182652,0.9537223340040242
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,0,[],[],2,isotonic,balanced_accuracy,0.22413322544039,0.2345914313245836,0.5,0.5,0.3391684901531728,0.3716814159292035,0.924020783737106,0.9240207837371058,0.6608315098468271,0.6283185840707964,0.6608315098468271,0.6283185840707964,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,1,[5],[3],2,isotonic,balanced_accuracy,0.0948416041512498,0.1043950766231117,0.841850032044435,0.8490107310529846,0.3391684901531728,0.3716814159292035,0.4722443177849889,0.450310543082472,0.8905908096280087,0.8805309734513275,0.8905908096280087,0.8805309734513275,0.8106060606060606,0.8187919463087249,0.8106060606060606,0.8187919463087249,0.981651376146789,0.9384615384615383,0.981651376146789,0.9384615384615383,0.6903225806451613,0.7261904761904762,0.6903225806451613,0.7261904761904762,0.8418500320444349,0.8490107310529846,0.8418500320444349,0.8490107310529846
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,2,"[5, 1]","[3, 3]",2,isotonic,balanced_accuracy,0.0356898928791893,0.0627110363716289,0.9501602221747488,0.9240861837692824,0.9791666666666666,0.3716814159292035,0.2264707644095598,0.2220365121663232,0.962800875273523,0.9336283185840708,0.962800875273523,0.9336283185840708,0.94314381270903,0.906832298136646,0.94314381270903,0.906832298136646,0.9791666666666666,0.948051948051948,0.9791666666666666,0.948051948051948,0.9096774193548388,0.8690476190476191,0.9096774193548388,0.8690476190476191,0.9498718222602008,0.920439302481556,0.9498718222602008,0.920439302481556
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,3,"[5, 1, 7]","[3, 3, 3]",2,isotonic,balanced_accuracy,0.0313680025561959,0.0694267481113931,0.9653065584276864,0.931421864520456,0.9605263157894736,0.3716814159292035,0.1997575242061264,0.2007309398949259,0.9671772428884028,0.9247787610619468,0.9671772428884028,0.9247787610619468,0.9511400651465798,0.8982035928143712,0.9511400651465798,0.8982035928143712,0.9605263157894736,0.9036144578313252,0.9605263157894736,0.9036144578313252,0.9419354838709676,0.8928571428571429,0.9419354838709676,0.8928571428571429,0.9610339671010468,0.9182595573440644,0.9610339671010468,0.9182595573440644
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,4,"[5, 1, 7, 0]","[3, 3, 3, 2]",2,isotonic,balanced_accuracy,0.026280324761129,0.0570556306227023,0.9867976928006836,0.9626509054325956,0.9605263157894736,0.8791208791208791,0.1475357922775297,0.1436022498210045,0.9671772428884028,0.9247787610619468,0.9540481400437636,0.9336283185840708,0.9511400651465798,0.8982035928143712,0.9357798165137616,0.9142857142857144,0.9605263157894736,0.9036144578313252,0.8895348837209303,0.8791208791208791,0.9419354838709676,0.8928571428571429,0.9870967741935484,0.9523809523809524,0.9610339671010468,0.9182595573440644,0.96209143345439,0.937458081824279
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,5,"[5, 1, 7, 0, 8]","[3, 3, 3, 2, 2]",2,isotonic,balanced_accuracy,0.0255981592177955,0.0537070309189872,0.9871181371501816,0.9640342052313884,0.9607843137254902,0.9058823529411764,0.1449805526811059,0.1382773369866194,0.9693654266958424,0.9336283185840708,0.9693654266958424,0.9336283185840708,0.9545454545454546,0.9112426035502958,0.9545454545454546,0.9112426035502958,0.9607843137254902,0.9058823529411764,0.9607843137254902,0.9058823529411764,0.9483870967741936,0.9166666666666666,0.9483870967741936,0.9166666666666666,0.9642597735526596,0.9301643192488264,0.9642597735526596,0.9301643192488264
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,6,"[5, 1, 7, 0, 8, 6]","[3, 3, 3, 2, 2, 2]",2,isotonic,balanced_accuracy,0.0250520939173321,0.0489435138390316,0.988357188634907,0.9627766599597586,0.9490445859872612,0.9069767441860463,0.1385700292770245,0.1589773730781667,0.9693654266958424,0.9380530973451328,0.9693654266958424,0.9380530973451328,0.9551282051282052,0.9176470588235294,0.9551282051282052,0.9176470588235294,0.9490445859872612,0.9069767441860463,0.9490445859872612,0.9069767441860463,0.9612903225806452,0.9285714285714286,0.9612903225806452,0.9285714285714286,0.9674001281777398,0.9361167002012072,0.9674001281777398,0.9361167002012072
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,7,"[5, 1, 7, 0, 8, 6, 3]","[3, 3, 3, 2, 2, 2, 2]",2,isotonic,balanced_accuracy,0.024108159335433,0.0457590892078984,0.98897671437727,0.9698189134808852,0.9793103448275862,0.9069767441860463,0.1333609373999025,0.1546649566467451,0.9693654266958424,0.9380530973451328,0.9693654266958424,0.9380530973451328,0.9551282051282052,0.9176470588235294,0.9551282051282052,0.9176470588235294,0.9490445859872612,0.9069767441860463,0.9490445859872612,0.9069767441860463,0.9612903225806452,0.9285714285714286,0.9612903225806452,0.9285714285714286,0.9674001281777398,0.9361167002012072,0.9674001281777398,0.9361167002012072
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,8,"[5, 1, 7, 0, 8, 6, 3, 4]","[3, 3, 3, 2, 2, 2, 2, 3]",2,isotonic,balanced_accuracy,0.0242625129390552,0.0508138876082045,0.9893612475966674,0.9691063044936286,0.972972972972973,0.927710843373494,0.1320802506404809,0.1537188385259114,0.9693654266958424,0.9424778761061948,0.9693654266958424,0.9336283185840708,0.9545454545454546,0.9221556886227544,0.9551282051282052,0.9132947976878611,0.9607843137254902,0.927710843373494,0.9490445859872612,0.8876404494382022,0.9483870967741936,0.9166666666666666,0.9612903225806452,0.9404761904761904,0.9642597735526596,0.937206572769953,0.9674001281777398,0.9350268276324614
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,9,"[5, 1, 7, 0, 8, 6, 3, 4, 2]","[3, 3, 3, 2, 2, 2, 2, 3, 1]",2,isotonic,balanced_accuracy,0.0239732726519326,0.0476671907547664,0.989265114291818,0.9683098591549296,0.972972972972973,0.9285714285714286,0.1321156236649392,0.1461397715610879,0.9715536105032824,0.9469026548672568,0.9715536105032824,0.9469026548672568,0.9579288025889968,0.9285714285714286,0.9579288025889968,0.9285714285714286,0.961038961038961,0.9285714285714286,0.961038961038961,0.9285714285714286,0.9548387096774194,0.9285714285714286,0.9548387096774194,0.9285714285714286,0.9674855800042724,0.943158953722334,0.9674855800042724,0.943158953722334
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,0,[],[],2,isotonic,accuracy,0.22413322544039,0.2345914313245836,0.5,0.5,0.3391684901531728,0.3716814159292035,0.924020783737106,0.9240207837371058,0.6608315098468271,0.6283185840707964,0.6608315098468271,0.6283185840707964,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,1,[5],[3],2,isotonic,accuracy,0.0948416041512498,0.1043950766231117,0.841850032044435,0.8490107310529846,0.3391684901531728,0.3716814159292035,0.4722443177849889,0.450310543082472,0.8905908096280087,0.8805309734513275,0.8905908096280087,0.8805309734513275,0.8106060606060606,0.8187919463087249,0.8106060606060606,0.8187919463087249,0.981651376146789,0.9384615384615383,0.981651376146789,0.9384615384615383,0.6903225806451613,0.7261904761904762,0.6903225806451613,0.7261904761904762,0.8418500320444349,0.8490107310529846,0.8418500320444349,0.8490107310529846
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,2,"[5, 1]","[3, 3]",2,isotonic,accuracy,0.0356898928791893,0.0627110363716289,0.9501602221747488,0.9240861837692824,0.9791666666666666,0.3716814159292035,0.2264707644095598,0.2220365121663232,0.962800875273523,0.9336283185840708,0.962800875273523,0.9336283185840708,0.94314381270903,0.906832298136646,0.94314381270903,0.906832298136646,0.9791666666666666,0.948051948051948,0.9791666666666666,0.948051948051948,0.9096774193548388,0.8690476190476191,0.9096774193548388,0.8690476190476191,0.9498718222602008,0.920439302481556,0.9498718222602008,0.920439302481556
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,3,"[5, 1, 7]","[3, 3, 2]",2,isotonic,accuracy,0.0295958732603402,0.0630729262667247,0.9665776543473616,0.9341884641180416,0.9791666666666666,0.3716814159292035,0.1879808687913813,0.190031131468822,0.9671772428884028,0.9247787610619468,0.9671772428884028,0.9247787610619468,0.9511400651465798,0.8982035928143712,0.9511400651465798,0.8982035928143712,0.9605263157894736,0.9036144578313252,0.9605263157894736,0.9036144578313252,0.9419354838709676,0.8928571428571429,0.9419354838709676,0.8928571428571429,0.9610339671010468,0.9182595573440644,0.9610339671010468,0.9182595573440644
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,4,"[5, 1, 7, 0]","[3, 3, 2, 1]",2,isotonic,accuracy,0.023313231357686,0.0482001554039648,0.9876522110660116,0.9618125419181756,0.979591836734694,0.8791208791208791,0.1325573432797296,0.1302009251298142,0.9693654266958424,0.9424778761061948,0.9540481400437636,0.9336283185840708,0.9536423841059604,0.920245398773006,0.9357798165137616,0.9142857142857144,0.979591836734694,0.9493670886075948,0.8895348837209303,0.8791208791208791,0.9290322580645162,0.8928571428571429,0.9870967741935484,0.9523809523809524,0.9595492416150396,0.932344064386318,0.96209143345439,0.937458081824279
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,5,"[5, 1, 7, 0, 2]","[3, 3, 2, 1, 1]",2,isotonic,accuracy,0.0226379762201255,0.0478077557649359,0.9876735740226448,0.9641599597585512,0.9797297297297296,0.8791208791208791,0.1306803511406563,0.1282478589186304,0.9715536105032824,0.9424778761061948,0.9715536105032824,0.9424778761061948,0.957095709570957,0.920245398773006,0.957095709570957,0.920245398773006,0.9797297297297296,0.9493670886075948,0.9797297297297296,0.9493670886075948,0.935483870967742,0.8928571428571429,0.935483870967742,0.8928571428571429,0.9627750480666524,0.932344064386318,0.9627750480666524,0.932344064386318
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,6,"[5, 1, 7, 0, 2, 8]","[3, 3, 2, 1, 1, 2]",2,isotonic,accuracy,0.021920862733265,0.044022907427627,0.98787652211066,0.9650402414486922,0.9798657718120806,0.9506172839506172,0.1286211781130795,0.1199879013623319,0.973741794310722,0.9513274336283186,0.973741794310722,0.9513274336283186,0.9605263157894736,0.9333333333333332,0.9605263157894736,0.9333333333333332,0.9798657718120806,0.9506172839506172,0.9798657718120806,0.9506172839506172,0.9419354838709676,0.9166666666666666,0.9419354838709676,0.9166666666666666,0.9660008545182652,0.9442488262910798,0.9660008545182652,0.9442488262910798
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,7,"[5, 1, 7, 0, 2, 8, 3]","[3, 3, 2, 1, 1, 2, 2]",2,isotonic,accuracy,0.0222911122601905,0.0421749098806552,0.9884853663747064,0.97212441314554,0.9798657718120806,0.9506172839506172,0.1291937975833681,0.1252091883247424,0.973741794310722,0.9513274336283186,0.973741794310722,0.9513274336283186,0.9605263157894736,0.9333333333333332,0.9605263157894736,0.9333333333333332,0.9798657718120806,0.9506172839506172,0.9798657718120806,0.9506172839506172,0.9419354838709676,0.9166666666666666,0.9419354838709676,0.9166666666666666,0.9660008545182652,0.9442488262910798,0.9660008545182652,0.9442488262910798
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,8,"[5, 1, 7, 0, 2, 8, 3, 6]","[3, 3, 2, 1, 1, 2, 2, 2]",2,isotonic,accuracy,0.0228197076306177,0.0389620862756344,0.9891476180303354,0.9735077129443328,0.9791666666666666,0.951219512195122,0.1301105391228383,0.1435433722031255,0.973741794310722,0.9557522123893806,0.973741794310722,0.9557522123893806,0.9610389610389612,0.9397590361445782,0.9610389610389612,0.9397590361445782,0.9673202614379084,0.951219512195122,0.9673202614379084,0.951219512195122,0.9548387096774194,0.9285714285714286,0.9548387096774194,0.9285714285714286,0.9691412091433456,0.9502012072434608,0.9691412091433456,0.9502012072434608
breast,0,"[-3, -2, -1, 1, 2, 3]",PSL,9,"[5, 1, 7, 0, 2, 8, 3, 6, 4]","[3, 3, 2, 1, 1, 2, 2, 2, 3]",2,isotonic,accuracy,0.0239902232926903,0.0481755621030809,0.9892651142918178,0.9712022132796782,0.972972972972973,0.926829268292683,0.1323492819275133,0.142454814886,0.9715536105032824,0.9424778761061948,0.9715536105032824,0.9424778761061948,0.9579288025889968,0.9239766081871346,0.9579288025889968,0.9239766081871346,0.961038961038961,0.9080459770114944,0.961038961038961,0.9080459770114944,0.9548387096774194,0.9404761904761904,0.9548387096774194,0.9404761904761904,0.9674855800042724,0.942069081153588,0.9674855800042724,0.942069081153588
breast,0,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,0,[],[],2,isotonic,expected_entropy,0.22413322544039,0.2345914313245836,0.5,0.5,0.3391684901531728,0.3716814159292035,0.924020783737106,0.9240207837371058,0.6608315098468271,0.6283185840707964,0.6608315098468271,0.6283185840707964,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
breast,0,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,1,[5],[3.0],2,isotonic,expected_entropy,0.0948416041512498,0.1043950766231117,0.841850032044435,0.8490107310529846,0.3391684901531728,0.3716814159292035,0.4722443177849889,0.450310543082472,0.8905908096280087,0.8805309734513275,0.8905908096280087,0.8805309734513275,0.8106060606060606,0.8187919463087249,0.8106060606060606,0.8187919463087249,0.981651376146789,0.9384615384615383,0.981651376146789,0.9384615384615383,0.6903225806451613,0.7261904761904762,0.6903225806451613,0.7261904761904762,0.8418500320444349,0.8490107310529846,0.8418500320444349,0.8490107310529846
