dataset,fold,score_set,method,stage,features,scores,lookahead,psl_calibration_method,psl_optimization_metric,brier_score_loss_train,brier_score_loss_test,roc_auc_score_train,roc_auc_score_test,constrained_precision_train,constrained_precision_test,expected_entropy_train,expected_entropy_test,accuracy_score_y_pred_train,accuracy_score_y_pred_test,accuracy_score_y_bal_train,accuracy_score_y_bal_test,f1_score_y_pred_train,f1_score_y_pred_test,f1_score_y_bal_train,f1_score_y_bal_test,precision_score_y_pred_train,precision_score_y_pred_test,precision_score_y_bal_train,precision_score_y_bal_test,recall_score_y_pred_train,recall_score_y_pred_test,recall_score_y_bal_train,recall_score_y_bal_test,balanced_accuracy_score_y_pred_train,balanced_accuracy_score_y_pred_test,balanced_accuracy_score_y_bal_train,balanced_accuracy_score_y_bal_test
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,11,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1]",2,isotonic,expected_entropy,0.100203420920607,0.1151741007789033,0.8497321428571429,0.8061131386861314,0.2997275204359673,0.1696969696969697,0.4321681897136855,0.4083285244259459,0.8582089552238806,0.8333333333333334,0.6164179104477612,0.6212121212121212,0.4378698224852071,0.3529411764705882,0.4612159329140461,0.4444444444444444,0.6271186440677966,0.5172413793103449,0.2997275204359673,0.2958579881656805,0.3363636363636363,0.2678571428571428,1.0,0.8928571428571429,0.648538961038961,0.6083811261730969,0.7705357142857143,0.7292752867570387
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,12,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2]",2,isotonic,expected_entropy,0.0995625156072917,0.1146354886702377,0.851737012987013,0.8124674139728882,0.2972972972972973,0.2965116279069767,0.4308935216608379,0.4087695123616758,0.8597014925373134,0.8333333333333334,0.6119402985074627,0.6181818181818182,0.4597701149425288,0.3529411764705882,0.4583333333333333,0.4473684210526316,0.625,0.5172413793103449,0.2972972972972973,0.2965116279069767,0.3636363636363636,0.2678571428571428,1.0,0.9107142857142856,0.6603896103896104,0.6083811261730969,0.7678571428571428,0.7345542231491137
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,13,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3]",2,isotonic,expected_entropy,0.0990766405758748,0.114054266507743,0.8518506493506494,0.8172575599582899,0.3064066852367688,0.3053892215568862,0.4265239504545625,0.4061041829747107,0.8611940298507462,0.8363636363636363,0.6283582089552239,0.6333333333333333,0.456140350877193,0.3571428571428571,0.4690831556503197,0.4573991031390135,0.639344262295082,0.5357142857142857,0.3064066852367688,0.3053892215568862,0.3545454545454545,0.2678571428571428,1.0,0.9107142857142856,0.6576298701298702,0.6102059436913452,0.7776785714285714,0.7436783107403545
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,14,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2]",2,isotonic,expected_entropy,0.098703740324232,0.1128749592079683,0.8541720779220778,0.8187891032325337,0.3089887640449438,0.3090909090909091,0.4243484491744254,0.4015403589126058,0.8611940298507462,0.8393939393939394,0.6328358208955224,0.6393939393939394,0.456140350877193,0.3614457831325301,0.4721030042918455,0.4615384615384615,0.639344262295082,0.5555555555555556,0.3089887640449438,0.3090909090909091,0.3545454545454545,0.2678571428571428,1.0,0.9107142857142856,0.6576298701298702,0.6120307612095933,0.7803571428571429,0.7473279457768509
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,15,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3]",2,isotonic,expected_entropy,0.0986873250748719,0.1194810323221147,0.8556818181818182,0.7998892075078206,0.3133903133903133,0.3148148148148148,0.4231082480661391,0.3984459305963818,0.8611940298507462,0.8242424242424242,0.6402985074626866,0.6484848484848484,0.4431137724550898,0.2564102564102564,0.4772234273318872,0.4678899082568807,0.6491228070175439,0.4545454545454545,0.3133903133903133,0.3148148148148148,0.3363636363636363,0.1785714285714285,1.0,0.9107142857142856,0.6503246753246753,0.5673879040667362,0.7848214285714286,0.7528023983315955
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,16,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1]",2,isotonic,expected_entropy,0.098481106702306,0.1190967527373647,0.8562418831168831,0.7993352450469238,0.3133903133903133,0.3148148148148148,0.4224013051167089,0.3985126640920249,0.8611940298507462,0.8242424242424242,0.6402985074626866,0.6484848484848484,0.4431137724550898,0.2564102564102564,0.4772234273318872,0.4678899082568807,0.6491228070175439,0.4545454545454545,0.3133903133903133,0.3148148148148148,0.3363636363636363,0.1785714285714285,1.0,0.9107142857142856,0.6503246753246753,0.5673879040667362,0.7848214285714286,0.7528023983315955
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,17,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1]",2,isotonic,expected_entropy,0.0986484245439469,0.1192188552188552,0.8550405844155844,0.7993352450469238,0.3133903133903133,0.3148148148148148,0.4230081605496717,0.3995250798910306,0.8611940298507462,0.8242424242424242,0.6402985074626866,0.6484848484848484,0.4431137724550898,0.2564102564102564,0.4772234273318872,0.4678899082568807,0.6491228070175439,0.4545454545454545,0.3133903133903133,0.3148148148148148,0.3363636363636363,0.1785714285714285,1.0,0.9107142857142856,0.6503246753246753,0.5673879040667362,0.7848214285714286,0.7528023983315955
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,18,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1]",2,isotonic,expected_entropy,0.0991894206678653,0.1230466802610883,0.8518506493506494,0.797640771637122,0.3107344632768362,0.3072289156626506,0.4257973559699978,0.404151035549748,0.8611940298507462,0.8212121212121212,0.6358208955223881,0.6363636363636364,0.4431137724550898,0.2531645569620253,0.4741379310344828,0.4594594594594595,0.6491228070175439,0.4347826086956521,0.3107344632768362,0.3072289156626506,0.3363636363636363,0.1785714285714285,1.0,0.9107142857142856,0.6503246753246753,0.565563086548488,0.7821428571428571,0.7455031282586027
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,19,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1]",2,isotonic,expected_entropy,0.0990950631458094,0.1217949084454007,0.8515016233766234,0.7850299791449427,0.3064066852367688,0.3,0.4268563924983982,0.4097049069777747,0.8611940298507462,0.8303030303030303,0.6283582089552239,0.6242424242424243,0.4431137724550898,0.3170731707317073,0.4690831556503197,0.4513274336283185,0.6491228070175439,0.5,0.3064066852367688,0.3,0.3363636363636363,0.2321428571428571,1.0,0.9107142857142856,0.6503246753246753,0.5923488008342023,0.7776785714285714,0.7382038581856101
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,20,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1]",2,isotonic,expected_entropy,0.0992585148704653,0.1157531887762852,0.8527110389610391,0.8163451511991657,0.3217665615141956,0.3469387755102041,0.4289279981344156,0.4131841519810298,0.8626865671641791,0.8363636363636363,0.6223880597014926,0.6242424242424243,0.4588235294117647,0.3720930232558139,0.4651162790697675,0.456140350877193,0.65,0.5333333333333333,0.303030303030303,0.3023255813953488,0.3545454545454545,0.2857142857142857,1.0,0.9285714285714286,0.6585227272727273,0.6173096976016683,0.7741071428571429,0.7453076120959332
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,21,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27, 18]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1, 1]",2,isotonic,expected_entropy,0.0995978835366288,0.1153434663580575,0.8539772727272728,0.81188086548488,0.3229813664596273,0.3377483443708609,0.4309826541779828,0.4186946627623323,0.8611940298507462,0.8363636363636363,0.6656716417910448,0.6818181818181818,0.456140350877193,0.3720930232558139,0.4814814814814814,0.4927536231884057,0.639344262295082,0.5333333333333333,0.3229813664596273,0.3377483443708609,0.3545454545454545,0.2857142857142857,0.9454545454545454,0.9107142857142856,0.6576298701298702,0.6173096976016683,0.7780844155844155,0.7728753910323254
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,22,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27, 18, 24]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1, 1, 1]",2,isotonic,expected_entropy,0.0991214309398763,0.1181034859663272,0.8544724025974025,0.8222758081334725,0.3194029850746269,0.3311688311688311,0.4321079634014521,0.4110898558369289,0.8641791044776119,0.8272727272727273,0.655223880597015,0.6727272727272727,0.4550898203592813,0.2784810126582278,0.4808988764044944,0.4857142857142857,0.6666666666666666,0.4782608695652174,0.3194029850746269,0.3311688311688311,0.3454545454545454,0.1964285714285714,0.9727272727272728,0.9107142857142856,0.6557629870129871,0.5763164754953076,0.7827922077922078,0.7674009384775808
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,23,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27, 18, 24, 19]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1, 1, 1, 1]",2,isotonic,expected_entropy,0.0995870712500253,0.1195331243899928,0.8514204545454546,0.8067322732012513,0.3089887640449438,0.3192771084337349,0.4297170421449451,0.4072148447021536,0.8626865671641791,0.8212121212121212,0.6328358208955224,0.6484848484848484,0.4588235294117647,0.2716049382716049,0.4721030042918455,0.4774774774774775,0.65,0.44,0.3089887640449438,0.3192771084337349,0.3545454545454545,0.1964285714285714,1.0,0.9464285714285714,0.6585227272727273,0.5726668404588112,0.7803571428571429,0.767009906152242
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,24,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27, 18, 24, 19, 20]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1, 1, 1, 1, 1]",2,isotonic,expected_entropy,0.0993653178088146,0.1217369964833022,0.8532224025974026,0.8084593326381647,0.3167701863354037,0.3028571428571429,0.4333147984711512,0.4133263271719031,0.8656716417910447,0.8181818181818182,0.6597014925373135,0.6878787878787879,0.4886363636363636,0.2682926829268292,0.4722222222222222,0.4824120603015074,0.6515151515151515,0.4230769230769231,0.3167701863354037,0.3356643356643357,0.3909090909090909,0.1964285714285714,0.9272727272727272,0.8571428571428571,0.6749188311688312,0.5708420229405631,0.7672077922077922,0.7552137643378519
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,25,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27, 18, 24, 19, 20, 8]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1]",2,isotonic,expected_entropy,0.1002382242025848,0.118383882006849,0.8522646103896104,0.824068039624609,0.3225806451612903,0.3212121212121212,0.4366107687239566,0.4199764121259582,0.8626865671641791,0.8212121212121212,0.6328358208955224,0.6515151515151515,0.4712643678160919,0.2716049382716049,0.4698275862068965,0.4796380090497737,0.640625,0.44,0.307909604519774,0.3212121212121212,0.3727272727272727,0.1964285714285714,0.990909090909091,0.9464285714285714,0.6658279220779221,0.5726668404588112,0.7767045454545455,0.7688347236704901
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,26,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27, 18, 24, 19, 20, 8, 23]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,isotonic,expected_entropy,0.1006347085446044,0.1185052951418467,0.8500405844155845,0.8154327424400416,0.3157894736842105,0.3117647058823529,0.4364903623507708,0.4085797217212948,0.8611940298507462,0.8242424242424242,0.6149253731343284,0.6363636363636364,0.4861878453038674,0.3095238095238095,0.4602510460251046,0.4690265486725664,0.6197183098591549,0.4642857142857143,0.2989130434782608,0.3117647058823529,0.4,0.2321428571428571,1.0,0.9464285714285714,0.6758928571428571,0.588699165797706,0.7696428571428571,0.7597106360792492
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,27,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27, 18, 24, 19, 20, 8, 23, 25]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,isotonic,expected_entropy,0.1007902835361949,0.1195217662407048,0.8512418831168831,0.8190823774765381,0.3202416918429003,0.3333333333333333,0.4371435813210822,0.4174934789509569,0.8552238805970149,0.8303030303030303,0.6582089552238806,0.6757575757575758,0.4049079754601227,0.282051282051282,0.4807256235827664,0.4880382775119616,0.6226415094339622,0.5,0.3202416918429003,0.3333333333333333,0.3,0.1964285714285714,0.9636363636363636,0.9107142857142856,0.6321428571428571,0.5781412930135558,0.7809253246753247,0.769225755995829
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,28,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27, 18, 24, 19, 20, 8, 23, 25, 0]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,isotonic,expected_entropy,0.1007575623860578,0.1159247425976655,0.8499107142857143,0.8078727841501563,0.3148148148148148,0.3058823529411765,0.434818704835858,0.4101313609828678,0.8582089552238806,0.8393939393939394,0.6179104477611941,0.6303030303030303,0.3624161073825503,0.2933333333333333,0.4621848739495798,0.4601769911504425,0.6923076923076923,0.5789473684210527,0.3005464480874317,0.3058823529411765,0.2454545454545454,0.1964285714285714,1.0,0.9285714285714286,0.612012987012987,0.5836157455683003,0.7714285714285714,0.7489572471324296
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,29,"[5, 21, 6, 28, 10, 26, 17, 7, 9, 1, 22, 4, 16, 11, 3, 12, 13, 15, 14, 27, 18, 24, 19, 20, 8, 23, 25, 0, 2]","[3, 2, -3, 2, 1, 2, -3, -2, -1, 2, -1, 2, -3, -2, -3, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,isotonic,expected_entropy,0.1009674118044783,0.1167785504355725,0.8518587662337662,0.8055265901981231,0.3211009174311927,0.3081395348837209,0.4357041288473878,0.4063212334967419,0.8582089552238806,0.8393939393939394,0.6611940298507463,0.6757575757575758,0.3870967741935484,0.2933333333333333,0.4805491990846682,0.4676616915422885,0.6666666666666666,0.5789473684210527,0.3211009174311927,0.3241379310344827,0.2727272727272727,0.1964285714285714,0.9545454545454546,0.8392857142857143,0.6229707792207793,0.5836157455683003,0.7790584415584416,0.740810740354536
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,0,[],[],2,isotonic,constrained_precision,0.1372243261305413,0.1409303550092144,0.5,0.5,0.1641791044776119,0.1696969696969697,0.6442142137378307,0.6442142137378307,0.835820895522388,0.8303030303030303,0.835820895522388,0.8303030303030303,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,1,[5],[3],2,isotonic,constrained_precision,0.1175403928954898,0.1233822576535508,0.7554383116883118,0.7353362877997915,0.3095975232198142,0.1696969696969697,0.5279559231999013,0.5042889044173104,0.835820895522388,0.8303030303030303,0.6522388059701493,0.6666666666666666,0.0,0.0,0.4618937644341802,0.4607843137254901,,,0.3095975232198142,0.3175675675675675,0.0,0.0,0.9090909090909092,0.8392857142857143,0.5,0.5,0.7554383116883117,0.7353362877997914
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,2,"[5, 18]","[3, -2]",2,isotonic,constrained_precision,0.1152979114195093,0.1214390199464238,0.7746834415584414,0.7564520333680917,0.3095975232198142,0.1872909698996655,0.5188887856535068,0.5012791124099809,0.835820895522388,0.8303030303030303,0.6925373134328359,0.693939393939394,0.0,0.0,0.4824120603015075,0.4766839378238341,,,0.3333333333333333,0.3357664233576642,0.0,0.0,0.8727272727272727,0.8214285714285714,0.5,0.5,0.7649350649350649,0.7446558915537018
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,3,"[5, 18, 25]","[3, -2, 1]",2,isotonic,constrained_precision,0.1146029994580582,0.1210145910783838,0.7833116883116882,0.7616983837330552,0.3257328990228013,0.1872909698996655,0.5113523135265765,0.4928225940047202,0.835820895522388,0.8303030303030303,0.6761194029850747,0.6909090909090909,0.0,0.0,0.4796163069544363,0.4795918367346938,,,0.3257328990228013,0.3357142857142857,0.0,0.0,0.9090909090909092,0.8392857142857143,0.5,0.5,0.7697240259740259,0.7499348279457769
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,4,"[5, 18, 25, 10]","[3, -2, 1, 2]",2,isotonic,constrained_precision,0.1123321882038608,0.1217612370203417,0.8013555194805195,0.7603297705943691,0.3367003367003367,0.2712765957446808,0.4963300431665434,0.4648679220896998,0.835820895522388,0.8303030303030303,0.691044776119403,0.6878787878787879,0.0,0.0,0.4914004914004914,0.4717948717948718,,,0.3367003367003367,0.3309352517985611,0.0,0.0,0.9090909090909092,0.8214285714285714,0.5,0.5,0.7786525974025974,0.7410062565172054
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,5,"[5, 18, 25, 10, 27]","[3, -2, 1, 2, 1]",2,isotonic,constrained_precision,0.1117036646354923,0.1201395507464503,0.8039935064935064,0.7677919708029197,0.3322259136212624,0.2642487046632124,0.4950151921821381,0.4622971555336416,0.8388059701492537,0.8333333333333334,0.6850746268656717,0.6878787878787879,0.0357142857142857,0.0350877192982456,0.48661800486618,0.4717948717948718,1.0,1.0,0.3322259136212624,0.3309352517985611,0.0181818181818181,0.0178571428571428,0.9090909090909092,0.8214285714285714,0.509090909090909,0.5089285714285714,0.7750811688311688,0.7410062565172054
adult,7,"[-3, -2, -1, 1, 2, 3]",PSL,6,"[5, 18, 25, 10, 27, 22]","[3, -2, 1, 2, 1, -1]",2,isotonic,constrained_precision,0.1096353868888882,0.1195523055154327,0.8139366883116884,0.7890706465067779,0.3523131672597864,0.2258064516129032,0.4830833131566491,0.4440658833357317,0.8388059701492537,0.8333333333333334,0.7119402985074627,0.7151515151515152,0.0357142857142857,0.0350877192982456,0.5063938618925832,0.4777777777777778,1.0,1.0,0.3523131672597864,0.3467741935483871,0.0181818181818181,0.0178571428571428,0.9,0.7678571428571429,0.509090909090909,0.5089285714285714,0.7875000000000001,0.7361183524504693
